Image_Index	Label	Score
7388	NEUTRAL	0.0008
7389	NEUTRAL	0.0011
7390	NEUTRAL	0.0011
7391	NEUTRAL	0.0012
7392	NEUTRAL	0.0009
7393	NEUTRAL	0.0010
7394	NEUTRAL	0.0010
7395	NEUTRAL	0.0008
7396	NEUTRAL	0.0007
7397	NEUTRAL	0.0006
7398	NEUTRAL	0.0006
7399	NEUTRAL	0.0006
7400	NEUTRAL	0.0007
7401	NEUTRAL	0.0006
7402	NEUTRAL	0.0006
7403	NEUTRAL	0.0006
7404	NEUTRAL	0.0007
7405	NEUTRAL	0.0006
7406	NEUTRAL	0.0008
7407	NEUTRAL	0.0009
7408	NEUTRAL	0.0009
7409	NEUTRAL	0.0008
7410	NEUTRAL	0.0007
7411	NEUTRAL	0.0007
7412	NEUTRAL	0.0007
7413	NEUTRAL	0.0006
7414	NEUTRAL	0.0007
7415	NEUTRAL	0.0007
7416	NEUTRAL	0.0007
7417	NEUTRAL	0.0008
7418	NEUTRAL	0.0009
7419	NEUTRAL	0.0010
7420	NEUTRAL	0.0011
7421	NEUTRAL	0.0009
7422	NEUTRAL	0.0010
7423	NEUTRAL	0.0013
7424	NEUTRAL	0.0015
7425	NEUTRAL	0.0015
7426	NEUTRAL	0.0013
7427	NEUTRAL	0.0012
7428	NEUTRAL	0.0011
7429	NEUTRAL	0.0010
7430	NEUTRAL	0.0009
7431	NEUTRAL	0.0011
7432	NEUTRAL	0.0007
7433	NEUTRAL	0.0008
7434	NEUTRAL	0.0008
7435	NEUTRAL	0.0007
7436	NEUTRAL	0.0008
7437	NEUTRAL	0.0008
7438	NEUTRAL	0.0011
7439	NEUTRAL	0.0013
7440	NEUTRAL	0.0014
7441	NEUTRAL	0.0017
7442	NEUTRAL	0.0014
7443	NEUTRAL	0.0019
7444	NEUTRAL	0.0022
7445	NEUTRAL	0.0023
7446	NEUTRAL	0.0019
7447	NEUTRAL	0.0020
7448	NEUTRAL	0.0016
7449	NEUTRAL	0.0017
7450	NEUTRAL	0.0022
7451	NEUTRAL	0.0018
7452	NEUTRAL	0.0017
7453	NEUTRAL	0.0016
7454	NEUTRAL	0.0016
7455	NEUTRAL	0.0014
7456	NEUTRAL	0.0012
7457	NEUTRAL	0.0010
7458	NEUTRAL	0.0009
7459	NEUTRAL	0.0010
7460	NEUTRAL	0.0011
7461	NEUTRAL	0.0008
7462	NEUTRAL	0.0006
7463	NEUTRAL	0.0007
7464	NEUTRAL	0.0005
7465	NEUTRAL	0.0004
7466	NEUTRAL	0.0005
7467	NEUTRAL	0.0005
7468	NEUTRAL	0.0006
7469	NEUTRAL	0.0007
7470	NEUTRAL	0.0006
7471	NEUTRAL	0.0007
7472	NEUTRAL	0.0007
7473	NEUTRAL	0.0007
7474	NEUTRAL	0.0011
7475	NEUTRAL	0.0011
7476	NEUTRAL	0.0010
7477	NEUTRAL	0.0011
7478	NEUTRAL	0.0011
7479	NEUTRAL	0.0017
7480	NEUTRAL	0.0016
7481	NEUTRAL	0.0020
7482	NEUTRAL	0.0024
7483	NEUTRAL	0.0019
7484	NEUTRAL	0.0019
7485	NEUTRAL	0.0018
7486	NEUTRAL	0.0017
7487	NEUTRAL	0.0017
7488	NEUTRAL	0.0014
7489	NEUTRAL	0.0013
7490	NEUTRAL	0.0008
7491	NEUTRAL	0.0008
7492	NEUTRAL	0.0006
7493	NEUTRAL	0.0007
7494	NEUTRAL	0.0009
7495	NEUTRAL	0.0009
7496	NEUTRAL	0.0008
7497	NEUTRAL	0.0007
7498	NEUTRAL	0.0007
7499	NEUTRAL	0.0008
7500	NEUTRAL	0.0013
7501	NEUTRAL	0.0014
7502	NEUTRAL	0.0012
7503	NEUTRAL	0.0010
7504	NEUTRAL	0.0008
7505	NEUTRAL	0.0008
7506	NEUTRAL	0.0009
7507	NEUTRAL	0.0007
7508	NEUTRAL	0.0009
7509	NEUTRAL	0.0008
7510	NEUTRAL	0.0009
7511	NEUTRAL	0.0009
7512	NEUTRAL	0.0010
7513	NEUTRAL	0.0012
7514	NEUTRAL	0.0011
7515	NEUTRAL	0.0014
7516	NEUTRAL	0.0012
7517	NEUTRAL	0.0013
7518	NEUTRAL	0.0011
7519	NEUTRAL	0.0009
7520	NEUTRAL	0.0010
7521	NEUTRAL	0.0013
7522	NEUTRAL	0.0011
7523	NEUTRAL	0.0011
7524	NEUTRAL	0.0010
7525	NEUTRAL	0.0010
7526	NEUTRAL	0.0010
7527	NEUTRAL	0.0011
7528	NEUTRAL	0.0010
7529	NEUTRAL	0.0008
7530	NEUTRAL	0.0008
7531	NEUTRAL	0.0008
7532	NEUTRAL	0.0008
7533	NEUTRAL	0.0007
7534	NEUTRAL	0.0012
7535	NEUTRAL	0.0011
7536	NEUTRAL	0.0010
7537	NEUTRAL	0.0011
7538	NEUTRAL	0.0009
7539	NEUTRAL	0.0009
7540	NEUTRAL	0.0010
7541	NEUTRAL	0.0007
7542	NEUTRAL	0.0007
7543	NEUTRAL	0.0009
7544	NEUTRAL	0.0011
7545	NEUTRAL	0.0015
7546	NEUTRAL	0.0017
7547	NEUTRAL	0.0018
7548	NEUTRAL	0.0023
7549	NEUTRAL	0.0024
7550	NEUTRAL	0.0021
7551	NEUTRAL	0.0020
7552	NEUTRAL	0.0016
7553	NEUTRAL	0.0011
7554	NEUTRAL	0.0007
7555	NEUTRAL	0.0006
7556	NEUTRAL	0.0005
7557	NEUTRAL	0.0007
7558	NEUTRAL	0.0006
7559	NEUTRAL	0.0010
7560	NEUTRAL	0.0008
7561	NEUTRAL	0.0011
7562	NEUTRAL	0.0008
7563	NEUTRAL	0.0012
7564	NEUTRAL	0.0012
7565	NEUTRAL	0.0013
7566	NEUTRAL	0.0011
7567	NEUTRAL	0.0011
7568	NEUTRAL	0.0009
7569	NEUTRAL	0.0015
7570	NEUTRAL	0.0019
7571	NEUTRAL	0.0018
7572	NEUTRAL	0.0019
7573	NEUTRAL	0.0017
7574	NEUTRAL	0.0020
7575	NEUTRAL	0.0020
7576	NEUTRAL	0.0021
7577	NEUTRAL	0.0017
7578	NEUTRAL	0.0014
7579	NEUTRAL	0.0011
7580	NEUTRAL	0.0011
7581	NEUTRAL	0.0012
7582	NEUTRAL	0.0011
7583	NEUTRAL	0.0015
7584	NEUTRAL	0.0010
7585	NEUTRAL	0.0011
7586	NEUTRAL	0.0007
7587	NEUTRAL	0.0008
7588	NEUTRAL	0.0008
7589	NEUTRAL	0.0007
7590	NEUTRAL	0.0006
7591	NEUTRAL	0.0005
7592	NEUTRAL	0.0005
7593	NEUTRAL	0.0006
7594	NEUTRAL	0.0005
7595	NEUTRAL	0.0005
7596	NEUTRAL	0.0004
7597	NEUTRAL	0.0003
7598	NEUTRAL	0.0004
7599	NEUTRAL	0.0004
7600	NEUTRAL	0.0006
7601	NEUTRAL	0.0007
7602	NEUTRAL	0.0008
7603	NEUTRAL	0.0008
7604	NEUTRAL	0.0008
7605	NEUTRAL	0.0008
7606	NEUTRAL	0.0011
7607	NEUTRAL	0.0014
7608	NEUTRAL	0.0011
7609	NEUTRAL	0.0008
7610	NEUTRAL	0.0010
7611	NEUTRAL	0.0008
7612	NEUTRAL	0.0009
7613	NEUTRAL	0.0008
7614	NEUTRAL	0.0009
7615	NEUTRAL	0.0008
7616	NEUTRAL	0.0007
7617	NEUTRAL	0.0008
7618	NEUTRAL	0.0010
7619	NEUTRAL	0.0012
7620	NEUTRAL	0.0012
7621	NEUTRAL	0.0014
7622	NEUTRAL	0.0015
7623	NEUTRAL	0.0015
7624	NEUTRAL	0.0017
7625	NEUTRAL	0.0016
7626	NEUTRAL	0.0016
7627	NEUTRAL	0.0012
7628	NEUTRAL	0.0012
7629	NEUTRAL	0.0012
7630	NEUTRAL	0.0012
7631	NEUTRAL	0.0012
7632	NEUTRAL	0.0013
7633	NEUTRAL	0.0014
7634	NEUTRAL	0.0014
7635	NEUTRAL	0.0017
7636	NEUTRAL	0.0018
7637	NEUTRAL	0.0018
7638	NEUTRAL	0.0014
7639	NEUTRAL	0.0018
7640	NEUTRAL	0.0024
7641	NEUTRAL	0.0019
7642	NEUTRAL	0.0017
7643	NEUTRAL	0.0016
7644	NEUTRAL	0.0016
7645	NEUTRAL	0.0014
7646	NEUTRAL	0.0014
7647	NEUTRAL	0.0014
7648	NEUTRAL	0.0019
7649	NEUTRAL	0.0016
7650	NEUTRAL	0.0015
7651	NEUTRAL	0.0018
7652	NEUTRAL	0.0018
7653	NEUTRAL	0.0021
7654	NEUTRAL	0.0017
7655	NEUTRAL	0.0019
7656	NEUTRAL	0.0013
7657	NEUTRAL	0.0016
7658	NEUTRAL	0.0016
7659	NEUTRAL	0.0013
7660	NEUTRAL	0.0011
7661	NEUTRAL	0.0010
7662	NEUTRAL	0.0012
7663	NEUTRAL	0.0012
7664	NEUTRAL	0.0011
7665	NEUTRAL	0.0009
7666	NEUTRAL	0.0012
7667	NEUTRAL	0.0012
7668	NEUTRAL	0.0014
7669	NEUTRAL	0.0019
7670	NEUTRAL	0.0019
7671	NEUTRAL	0.0019
7672	NEUTRAL	0.0015
7673	NEUTRAL	0.0016
7674	NEUTRAL	0.0020
7675	NEUTRAL	0.0023
7676	NEUTRAL	0.0027
7677	NEUTRAL	0.0029
7678	NEUTRAL	0.0023
7679	NEUTRAL	0.0020
7680	NEUTRAL	0.0020
7681	NEUTRAL	0.0018
7682	NEUTRAL	0.0014
7683	NEUTRAL	0.0010
7684	NEUTRAL	0.0010
7685	NEUTRAL	0.0010
7686	NEUTRAL	0.0008
7687	NEUTRAL	0.0006
7688	NEUTRAL	0.0007
7689	NEUTRAL	0.0005
7690	NEUTRAL	0.0005
7691	NEUTRAL	0.0006
7692	NEUTRAL	0.0006
7693	NEUTRAL	0.0004
7694	NEUTRAL	0.0004
7695	NEUTRAL	0.0005
7696	NEUTRAL	0.0006
7697	NEUTRAL	0.0007
7698	NEUTRAL	0.0007
7699	NEUTRAL	0.0007
7700	NEUTRAL	0.0006
7701	NEUTRAL	0.0006
7702	NEUTRAL	0.0006
7703	NEUTRAL	0.0007
7704	NEUTRAL	0.0006
7705	NEUTRAL	0.0006
7706	NEUTRAL	0.0007
7707	NEUTRAL	0.0007
7708	NEUTRAL	0.0008
7709	NEUTRAL	0.0009
7710	NEUTRAL	0.0009
7711	NEUTRAL	0.0012
7712	NEUTRAL	0.0015
7713	NEUTRAL	0.0020
7714	NEUTRAL	0.0015
7715	NEUTRAL	0.0015
7716	NEUTRAL	0.0015
7717	NEUTRAL	0.0014
7718	NEUTRAL	0.0014
7719	NEUTRAL	0.0012
7720	NEUTRAL	0.0010
7721	NEUTRAL	0.0007
7722	NEUTRAL	0.0008
7723	NEUTRAL	0.0006
7724	NEUTRAL	0.0007
7725	NEUTRAL	0.0009
7726	NEUTRAL	0.0010
7727	NEUTRAL	0.0009
7728	NEUTRAL	0.0009
7729	NEUTRAL	0.0008
7730	NEUTRAL	0.0008
7731	NEUTRAL	0.0009
7732	NEUTRAL	0.0008
7733	NEUTRAL	0.0010
7734	NEUTRAL	0.0009
7735	NEUTRAL	0.0007
7736	NEUTRAL	0.0009
7737	NEUTRAL	0.0009
7738	NEUTRAL	0.0012
7739	NEUTRAL	0.0015
7740	NEUTRAL	0.0012
7741	NEUTRAL	0.0012
7742	NEUTRAL	0.0013
7743	NEUTRAL	0.0013
7744	NEUTRAL	0.0012
7745	NEUTRAL	0.0012
7746	NEUTRAL	0.0009
7747	NEUTRAL	0.0009
7748	NEUTRAL	0.0010
7749	NEUTRAL	0.0011
7750	NEUTRAL	0.0012
7751	NEUTRAL	0.0014
7752	NEUTRAL	0.0015
7753	NEUTRAL	0.0012
7754	NEUTRAL	0.0010
7755	NEUTRAL	0.0010
7756	NEUTRAL	0.0010
7757	NEUTRAL	0.0009
7758	NEUTRAL	0.0009
7759	NEUTRAL	0.0008
7760	NEUTRAL	0.0014
7761	NEUTRAL	0.0012
7762	NEUTRAL	0.0014
7763	NEUTRAL	0.0012
7764	NEUTRAL	0.0013
7765	NEUTRAL	0.0012
7766	NEUTRAL	0.0012
7767	NEUTRAL	0.0011
7768	NEUTRAL	0.0009
7769	NEUTRAL	0.0008
7770	NEUTRAL	0.0006
7771	NEUTRAL	0.0007
7772	NEUTRAL	0.0006
7773	NEUTRAL	0.0007
7774	NEUTRAL	0.0009
7775	NEUTRAL	0.0011
7776	NEUTRAL	0.0011
7777	NEUTRAL	0.0010
7778	NEUTRAL	0.0008
7779	NEUTRAL	0.0008
7780	NEUTRAL	0.0007
7781	NEUTRAL	0.0009
7782	NEUTRAL	0.0007
7783	NEUTRAL	0.0008
7784	NEUTRAL	0.0008
7785	NEUTRAL	0.0010
7786	NEUTRAL	0.0011
7787	NEUTRAL	0.0013
7788	NEUTRAL	0.0014
7789	NEUTRAL	0.0018
7790	NEUTRAL	0.0016
7791	NEUTRAL	0.0022
7792	NEUTRAL	0.0021
7793	NEUTRAL	0.0026
7794	NEUTRAL	0.0048
7795	NEUTRAL	0.0081
7796	NEUTRAL	0.0088
7797	NEUTRAL	0.0162
7798	NEUTRAL	0.0125
7799	NEUTRAL	0.0124
7800	NEUTRAL	0.0088
7801	NEUTRAL	0.0075
7802	NEUTRAL	0.0053
7803	NEUTRAL	0.0033
7804	NEUTRAL	0.0022
7805	NEUTRAL	0.0018
7806	NEUTRAL	0.0013
7807	NEUTRAL	0.0009
7808	NEUTRAL	0.0012
7809	NEUTRAL	0.0012
7810	NEUTRAL	0.0016
7811	NEUTRAL	0.0015
7812	NEUTRAL	0.0013
7813	NEUTRAL	0.0014
7814	NEUTRAL	0.0014
7815	NEUTRAL	0.0010
7816	NEUTRAL	0.0008
7817	NEUTRAL	0.0008
7818	NEUTRAL	0.0010
7819	NEUTRAL	0.0011
7820	NEUTRAL	0.0010
7821	NEUTRAL	0.0011
7822	NEUTRAL	0.0013
7823	NEUTRAL	0.0011
7824	NEUTRAL	0.0011
7825	NEUTRAL	0.0011
7826	NEUTRAL	0.0011
7827	NEUTRAL	0.0007
7828	NEUTRAL	0.0008
7829	NEUTRAL	0.0006
7830	NEUTRAL	0.0006
7831	NEUTRAL	0.0006
7832	NEUTRAL	0.0004
7833	NEUTRAL	0.0004
7834	NEUTRAL	0.0004
7835	NEUTRAL	0.0004
7836	NEUTRAL	0.0004
7837	NEUTRAL	0.0004
7838	NEUTRAL	0.0004
7839	NEUTRAL	0.0006
7840	NEUTRAL	0.0007
7841	NEUTRAL	0.0006
7842	NEUTRAL	0.0006
7843	NEUTRAL	0.0008
7844	NEUTRAL	0.0010
7845	NEUTRAL	0.0010
7846	NEUTRAL	0.0010
7847	NEUTRAL	0.0009
7848	NEUTRAL	0.0009
7849	NEUTRAL	0.0008
7850	NEUTRAL	0.0009
7851	NEUTRAL	0.0010
7852	NEUTRAL	0.0008
7853	NEUTRAL	0.0006
7854	NEUTRAL	0.0007
7855	NEUTRAL	0.0007
7856	NEUTRAL	0.0005
7857	NEUTRAL	0.0006
7858	NEUTRAL	0.0008
7859	NEUTRAL	0.0008
7860	NEUTRAL	0.0009
7861	NEUTRAL	0.0012
7862	NEUTRAL	0.0012
7863	NEUTRAL	0.0015
7864	NEUTRAL	0.0014
7865	NEUTRAL	0.0019
7866	NEUTRAL	0.0014
7867	NEUTRAL	0.0018
7868	NEUTRAL	0.0014
7869	NEUTRAL	0.0016
7870	NEUTRAL	0.0010
7871	NEUTRAL	0.0009
7872	NEUTRAL	0.0012
7873	NEUTRAL	0.0012
7874	NEUTRAL	0.0011
7875	NEUTRAL	0.0012
7876	NEUTRAL	0.0013
7877	NEUTRAL	0.0012
7878	NEUTRAL	0.0017
7879	NEUTRAL	0.0012
7880	NEUTRAL	0.0020
7881	NEUTRAL	0.0017
7882	NEUTRAL	0.0016
7883	NEUTRAL	0.0017
7884	NEUTRAL	0.0017
7885	NEUTRAL	0.0015
7886	NEUTRAL	0.0018
7887	NEUTRAL	0.0021
7888	NEUTRAL	0.0017
7889	NEUTRAL	0.0018
7890	NEUTRAL	0.0015
7891	NEUTRAL	0.0014
7892	NEUTRAL	0.0011
7893	NEUTRAL	0.0012
7894	NEUTRAL	0.0011
7895	NEUTRAL	0.0009
7896	NEUTRAL	0.0008
7897	NEUTRAL	0.0006
7898	NEUTRAL	0.0006
7899	NEUTRAL	0.0008
7900	NEUTRAL	0.0008
7901	NEUTRAL	0.0007
7902	NEUTRAL	0.0007
7903	NEUTRAL	0.0005
7904	NEUTRAL	0.0005
7905	NEUTRAL	0.0007
7906	NEUTRAL	0.0007
7907	NEUTRAL	0.0009
7908	NEUTRAL	0.0009
7909	NEUTRAL	0.0008
7910	NEUTRAL	0.0008
7911	NEUTRAL	0.0008
7912	NEUTRAL	0.0006
7913	NEUTRAL	0.0008
7914	NEUTRAL	0.0008
7915	NEUTRAL	0.0008
7916	NEUTRAL	0.0010
7917	NEUTRAL	0.0012
7918	NEUTRAL	0.0016
7919	NEUTRAL	0.0017
7920	NEUTRAL	0.0019
7921	NEUTRAL	0.0016
7922	NEUTRAL	0.0021
7923	NEUTRAL	0.0019
7924	NEUTRAL	0.0016
7925	NEUTRAL	0.0015
7926	NEUTRAL	0.0013
7927	NEUTRAL	0.0015
7928	NEUTRAL	0.0010
7929	NEUTRAL	0.0012
7930	NEUTRAL	0.0012
7931	NEUTRAL	0.0011
7932	NEUTRAL	0.0011
7933	NEUTRAL	0.0012
7934	NEUTRAL	0.0015
7935	NEUTRAL	0.0014
7936	NEUTRAL	0.0013
7937	NEUTRAL	0.0013
7938	NEUTRAL	0.0011
7939	NEUTRAL	0.0011
7940	NEUTRAL	0.0010
7941	NEUTRAL	0.0010
7942	NEUTRAL	0.0008
7943	NEUTRAL	0.0009
7944	NEUTRAL	0.0014
7945	NEUTRAL	0.0012
7946	NEUTRAL	0.0014
7947	NEUTRAL	0.0015
7948	NEUTRAL	0.0014
7949	NEUTRAL	0.0016
7950	NEUTRAL	0.0020
7951	NEUTRAL	0.0017
7952	NEUTRAL	0.0016
7953	NEUTRAL	0.0011
7954	NEUTRAL	0.0008
7955	NEUTRAL	0.0008
7956	NEUTRAL	0.0008
7957	NEUTRAL	0.0007
7958	NEUTRAL	0.0006
7959	NEUTRAL	0.0004
7960	NEUTRAL	0.0004
7961	NEUTRAL	0.0005
7962	NEUTRAL	0.0005
7963	NEUTRAL	0.0005
7964	NEUTRAL	0.0008
7965	NEUTRAL	0.0007
7966	NEUTRAL	0.0011
7967	NEUTRAL	0.0010
7968	NEUTRAL	0.0012
7969	NEUTRAL	0.0013
7970	NEUTRAL	0.0017
7971	NEUTRAL	0.0015
7972	NEUTRAL	0.0012
7973	NEUTRAL	0.0009
7974	NEUTRAL	0.0008
7975	NEUTRAL	0.0007
7976	NEUTRAL	0.0006
7977	NEUTRAL	0.0006
7978	NEUTRAL	0.0005
7979	NEUTRAL	0.0005
7980	NEUTRAL	0.0004
7981	NEUTRAL	0.0006
7982	NEUTRAL	0.0004
7983	NEUTRAL	0.0004
7984	NEUTRAL	0.0005
7985	NEUTRAL	0.0005
7986	NEUTRAL	0.0005
7987	NEUTRAL	0.0007
7988	NEUTRAL	0.0008
7989	NEUTRAL	0.0010
7990	NEUTRAL	0.0010
7991	NEUTRAL	0.0010
7992	NEUTRAL	0.0011
7993	NEUTRAL	0.0011
7994	NEUTRAL	0.0012
7995	NEUTRAL	0.0013
7996	NEUTRAL	0.0010
7997	NEUTRAL	0.0008
7998	NEUTRAL	0.0007
7999	NEUTRAL	0.0005
8000	NEUTRAL	0.0006
8001	NEUTRAL	0.0007
8002	NEUTRAL	0.0006
8003	NEUTRAL	0.0006
8004	NEUTRAL	0.0006
8005	NEUTRAL	0.0007
8006	NEUTRAL	0.0007
8007	NEUTRAL	0.0008
8008	NEUTRAL	0.0007
8009	NEUTRAL	0.0006
8010	NEUTRAL	0.0006
8011	NEUTRAL	0.0005
8012	NEUTRAL	0.0006
8013	NEUTRAL	0.0005
8014	NEUTRAL	0.0004
8015	NEUTRAL	0.0005
8016	NEUTRAL	0.0004
8017	NEUTRAL	0.0004
8018	NEUTRAL	0.0004
8019	NEUTRAL	0.0006
8020	NEUTRAL	0.0007
8021	NEUTRAL	0.0008
8022	NEUTRAL	0.0008
8023	NEUTRAL	0.0008
8024	NEUTRAL	0.0009
8025	NEUTRAL	0.0008
8026	NEUTRAL	0.0007
8027	NEUTRAL	0.0007
8028	NEUTRAL	0.0006
8029	NEUTRAL	0.0008
8030	NEUTRAL	0.0008
8031	NEUTRAL	0.0009
8032	NEUTRAL	0.0007
8033	NEUTRAL	0.0007
8034	NEUTRAL	0.0008
8035	NEUTRAL	0.0009
8036	NEUTRAL	0.0010
8037	NEUTRAL	0.0009
8038	NEUTRAL	0.0012
8039	NEUTRAL	0.0009
8040	NEUTRAL	0.0012
8041	NEUTRAL	0.0015
8042	NEUTRAL	0.0015
8043	NEUTRAL	0.0019
8044	NEUTRAL	0.0022
8045	NEUTRAL	0.0025
8046	NEUTRAL	0.0018
8047	NEUTRAL	0.0017
8048	NEUTRAL	0.0017
8049	NEUTRAL	0.0014
8050	NEUTRAL	0.0013
8051	NEUTRAL	0.0010
8052	NEUTRAL	0.0011
8053	NEUTRAL	0.0010
8054	NEUTRAL	0.0008
8055	NEUTRAL	0.0009
8056	NEUTRAL	0.0011
8057	NEUTRAL	0.0009
8058	NEUTRAL	0.0008
8059	NEUTRAL	0.0008
8060	NEUTRAL	0.0010
8061	NEUTRAL	0.0008
8062	NEUTRAL	0.0008
8063	NEUTRAL	0.0007
8064	NEUTRAL	0.0007
8065	NEUTRAL	0.0005
8066	NEUTRAL	0.0005
8067	NEUTRAL	0.0005
8068	NEUTRAL	0.0006
8069	NEUTRAL	0.0007
8070	NEUTRAL	0.0007
8071	NEUTRAL	0.0008
8072	NEUTRAL	0.0008
8073	NEUTRAL	0.0009
8074	NEUTRAL	0.0006
8075	NEUTRAL	0.0008
8076	NEUTRAL	0.0007
8077	NEUTRAL	0.0007
8078	NEUTRAL	0.0008
8079	NEUTRAL	0.0005
8080	NEUTRAL	0.0005
8081	NEUTRAL	0.0006
8082	NEUTRAL	0.0005
8083	NEUTRAL	0.0005
8084	NEUTRAL	0.0006
8085	NEUTRAL	0.0006
8086	NEUTRAL	0.0008
8087	NEUTRAL	0.0008
8088	NEUTRAL	0.0008
8089	NEUTRAL	0.0009
8090	NEUTRAL	0.0009
8091	NEUTRAL	0.0010
8092	NEUTRAL	0.0010
8093	NEUTRAL	0.0009
8094	NEUTRAL	0.0008
8095	NEUTRAL	0.0008
8096	NEUTRAL	0.0009
8097	NEUTRAL	0.0009
8098	NEUTRAL	0.0012
8099	NEUTRAL	0.0010
8100	NEUTRAL	0.0011
8101	NEUTRAL	0.0013
8102	NEUTRAL	0.0015
8103	NEUTRAL	0.0018
8104	NEUTRAL	0.0023
8105	NEUTRAL	0.0022
8106	NEUTRAL	0.0016
8107	NEUTRAL	0.0018
8108	NEUTRAL	0.0024
8109	NEUTRAL	0.0022
8110	NEUTRAL	0.0025
8111	NEUTRAL	0.0024
8112	NEUTRAL	0.0024
8113	NEUTRAL	0.0019
8114	NEUTRAL	0.0017
8115	NEUTRAL	0.0024
8116	NEUTRAL	0.0022
8117	NEUTRAL	0.0020
8118	NEUTRAL	0.0019
8119	NEUTRAL	0.0019
8120	NEUTRAL	0.0017
8121	NEUTRAL	0.0018
8122	NEUTRAL	0.0021
8123	NEUTRAL	0.0024
8124	NEUTRAL	0.0021
8125	NEUTRAL	0.0022
8126	NEUTRAL	0.0021
8127	NEUTRAL	0.0018
8128	NEUTRAL	0.0018
8129	NEUTRAL	0.0012
8130	NEUTRAL	0.0013
8131	NEUTRAL	0.0012
8132	NEUTRAL	0.0010
8133	NEUTRAL	0.0009
8134	NEUTRAL	0.0007
8135	NEUTRAL	0.0007
8136	NEUTRAL	0.0008
8137	NEUTRAL	0.0009
8138	NEUTRAL	0.0007
8139	NEUTRAL	0.0007
8140	NEUTRAL	0.0007
8141	NEUTRAL	0.0007
8142	NEUTRAL	0.0011
8143	NEUTRAL	0.0012
8144	NEUTRAL	0.0010
8145	NEUTRAL	0.0008
8146	NEUTRAL	0.0007
8147	NEUTRAL	0.0008
8148	NEUTRAL	0.0009
8149	NEUTRAL	0.0009
8150	NEUTRAL	0.0008
8151	NEUTRAL	0.0008
8152	NEUTRAL	0.0007
8153	NEUTRAL	0.0006
8154	NEUTRAL	0.0007
8155	NEUTRAL	0.0007
8156	NEUTRAL	0.0007
8157	NEUTRAL	0.0008
8158	NEUTRAL	0.0008
8159	NEUTRAL	0.0008
8160	NEUTRAL	0.0008
8161	NEUTRAL	0.0008
8162	NEUTRAL	0.0006
8163	NEUTRAL	0.0009
8164	NEUTRAL	0.0007
8165	NEUTRAL	0.0010
8166	NEUTRAL	0.0008
8167	NEUTRAL	0.0008
8168	NEUTRAL	0.0009
8169	NEUTRAL	0.0007
8170	NEUTRAL	0.0006
8171	NEUTRAL	0.0008
8172	NEUTRAL	0.0007
8173	NEUTRAL	0.0008
8174	NEUTRAL	0.0006
8175	NEUTRAL	0.0006
8176	NEUTRAL	0.0005
8177	NEUTRAL	0.0005
8178	NEUTRAL	0.0004
8179	NEUTRAL	0.0004
8180	NEUTRAL	0.0004
8181	NEUTRAL	0.0005
8182	NEUTRAL	0.0004
8183	NEUTRAL	0.0004
8184	NEUTRAL	0.0004
8185	NEUTRAL	0.0004
8186	NEUTRAL	0.0005
8187	NEUTRAL	0.0006
8188	NEUTRAL	0.0006
8189	NEUTRAL	0.0006
8190	NEUTRAL	0.0006
8191	NEUTRAL	0.0007
8192	NEUTRAL	0.0011
8193	NEUTRAL	0.0012
8194	NEUTRAL	0.0009
8195	NEUTRAL	0.0010
8196	NEUTRAL	0.0012
8197	NEUTRAL	0.0013
8198	NEUTRAL	0.0014
8199	NEUTRAL	0.0012
8200	NEUTRAL	0.0012
8201	NEUTRAL	0.0011
8202	NEUTRAL	0.0009
8203	NEUTRAL	0.0006
8204	NEUTRAL	0.0008
8205	NEUTRAL	0.0007
8206	NEUTRAL	0.0006
8207	NEUTRAL	0.0005
8208	NEUTRAL	0.0007
8209	NEUTRAL	0.0006
8210	NEUTRAL	0.0007
8211	NEUTRAL	0.0007
8212	NEUTRAL	0.0009
8213	NEUTRAL	0.0012
8214	NEUTRAL	0.0012
8215	NEUTRAL	0.0011
8216	NEUTRAL	0.0013
8217	NEUTRAL	0.0011
8218	NEUTRAL	0.0012
8219	NEUTRAL	0.0011
8220	NEUTRAL	0.0010
8221	NEUTRAL	0.0012
8222	NEUTRAL	0.0009
8223	NEUTRAL	0.0009
8224	NEUTRAL	0.0009
8225	NEUTRAL	0.0008
8226	NEUTRAL	0.0010
8227	NEUTRAL	0.0007
8228	NEUTRAL	0.0010
8229	NEUTRAL	0.0007
8230	NEUTRAL	0.0006
8231	NEUTRAL	0.0004
8232	NEUTRAL	0.0005
8233	NEUTRAL	0.0005
8234	NEUTRAL	0.0005
8235	NEUTRAL	0.0005
8236	NEUTRAL	0.0004
8237	NEUTRAL	0.0004
8238	NEUTRAL	0.0004
8239	NEUTRAL	0.0004
8240	NEUTRAL	0.0003
8241	NEUTRAL	0.0003
8242	NEUTRAL	0.0003
8243	NEUTRAL	0.0003
8244	NEUTRAL	0.0007
8245	NEUTRAL	0.0005
8246	NEUTRAL	0.0005
8247	NEUTRAL	0.0004
8248	NEUTRAL	0.0004
8249	NEUTRAL	0.0004
8250	NEUTRAL	0.0005
8251	NEUTRAL	0.0007
8252	NEUTRAL	0.0008
8253	NEUTRAL	0.0010
8254	NEUTRAL	0.0011
8255	NEUTRAL	0.0012
8256	NEUTRAL	0.0013
8257	NEUTRAL	0.0016
8258	NEUTRAL	0.0019
8259	NEUTRAL	0.0020
8260	NEUTRAL	0.0022
8261	NEUTRAL	0.0021
